WB_ID,common_name,transcript,status,description,baseMean,log2FoldChange,padj,change,N2_CTR_1,N2_CTR_3,N2_CTR_4,N2_HS_1,N2_HS_3,N2_HS_4,cat
WBGene00197192,,F10E9.14,Live,ncRNA_gene,5.594207145,6.452206543,0.00242955,no_change,0,0,0,15.07922606,13.06999199,5.416024823,
WBGene00200058,,K02A4.9,Live,ncRNA_gene,5.539750575,6.446716239,0.004116206,no_change,0,0,0,23.30425845,5.601425137,4.332819859,
WBGene00195390,,ZC518.6,Live,ncRNA_gene,5.460911561,6.43297028,0.014008235,no_change,0,0,0,21.93341972,0,10.83204965,
WBGene00199978,,H36N01.3,Live,ncRNA_gene,5.46742917,6.432706654,0.002280293,no_change,0,0,0,12.33754859,7.468566849,12.99845958,
WBGene00199570,,C43F9.17,Live,ncRNA_gene,5.447750802,6.432378546,0.004886341,no_change,0,0,0,17.82090352,1.867141712,12.99845958,
WBGene00235386,,H32C10.101,Live,ncRNA_gene,5.456907869,6.413113004,0.006117453,no_change,0,0,0,1.370838733,20.53855884,10.83204965,
WBGene00196165,,C53D6.18,Live,ncRNA_gene,5.392055541,6.401674121,0.007491581,no_change,0,0,0,21.93341972,9.335708562,1.083204965,
WBGene00198895,,B0284.7,Live,ncRNA_gene,5.411733909,6.40089824,0.006755151,no_change,0,0,0,16.45006479,14.9371337,1.083204965,
WBGene00200978,,M6.10,Live,ncRNA_gene,5.378894782,6.396403948,0.004065718,no_change,0,0,0,17.82090352,11.20285027,3.249614894,
WBGene00201660,,R03E9.10,Live,ncRNA_gene,5.315155603,6.395500197,0.005611029,no_change,0,0,0,19.19174226,1.867141712,10.83204965,
WBGene00200650,,T12A7.12,Live,ncRNA_gene,5.376955707,6.395408119,0.017773004,no_change,0,0,0,19.19174226,13.06999199,0,
WBGene00196291,,C15H7.7,Live,ncRNA_gene,5.291599085,6.384172798,0.019760404,no_change,0,0,0,27.41677465,0,4.332819859,
WBGene00197769,,T28B11.12,Live,ncRNA_gene,5.255994957,6.384033256,0.00566735,no_change,0,0,0,12.33754859,1.867141712,17.33127943,
WBGene00202069,,T20G5.17,Live,ncRNA_gene,5.286895009,6.383377153,0.002722577,no_change,0,0,0,12.33754859,7.468566849,11.91525461,
WBGene00198213,,M03F4.12,Live,ncRNA_gene,5.240895123,6.37659703,0.003404506,no_change,0,0,0,9.595871128,5.601425137,16.24807447,
WBGene00198120,,K03E5.6,Live,ncRNA_gene,5.32431267,6.374504662,0.005056931,no_change,0,0,0,2.741677465,20.53855884,8.665639717,
WBGene00198122,,F58F12.9,Live,ncRNA_gene,5.278312783,6.369979779,0.017277221,no_change,0,0,0,0,18.67141712,12.99845958,
WBGene00198674,,F25H8.13,Live,ncRNA_gene,5.202238771,6.357147728,0.003179549,no_change,0,0,0,15.07922606,7.468566849,8.665639717,
WBGene00198362,,Y119D3B.23,Live,ncRNA_gene,5.254756266,6.356596721,0.003368642,no_change,0,0,0,8.225032396,16.80427541,6.499229788,
WBGene00195619,,C17C3.21,Live,ncRNA_gene,10.19950055,6.34970258,0.000757831,no_change,0,0,0.699654331,42.49600071,9.335708562,8.665639717,
WBGene00198119,,T02C12.6,Live,ncRNA_gene,5.127978291,6.335686187,0.003673237,no_change,0,0,0,5.48335493,11.20285027,14.08166454,
WBGene00201343,,C15H9.13,Live,ncRNA_gene,5.127978291,6.335686187,0.003673237,no_change,0,0,0,5.48335493,11.20285027,14.08166454,
WBGene00198218,,F59F3.10,Live,ncRNA_gene,5.097904165,6.331310274,0.008404314,no_change,0,0,0,23.30425845,1.867141712,5.416024823,
WBGene00201205,,K05B2.9,Live,ncRNA_gene,5.104421773,6.325965611,0.003380192,no_change,0,0,0,13.70838733,9.335708562,7.582434753,
WBGene00202408,,Y23H5B.13,Live,ncRNA_gene,47.25185618,6.323742914,0.020035977,no_change,0,0,3.498271653,45.23767818,231.5255723,3.249614894,
WBGene00197507,,R08E3.7,Live,ncRNA_gene,5.045261128,6.314987519,0.003709194,no_change,0,0,0,6.854193663,9.335708562,14.08166454,
WBGene00202175,,F11A6.14,Live,ncRNA_gene,5.056482812,6.313281181,0.003377017,no_change,0,0,0,12.33754859,9.335708562,8.665639717,
WBGene00201271,,Y75B8A.58,Live,ncRNA_gene,5.02170461,6.305086994,0.003939598,no_change,0,0,0,15.07922606,7.468566849,7.582434753,
WBGene00198856,,T25C12.7,Live,ncRNA_gene,4.96724804,6.294528375,0.021276497,no_change,0,0,0,23.30425845,0,6.499229788,
WBGene00195448,,T19B4.9,Live,ncRNA_gene,5.057183196,6.293993829,0.010310308,no_change,0,0,0,6.854193663,22.40570055,1.083204965,
WBGene00200835,,H32C10.99,Live,ncRNA_gene,5.037504828,6.293883608,0.008964901,no_change,0,0,0,12.33754859,16.80427541,1.083204965,
WBGene00195341,,F54D5.18,Live,ncRNA_gene,5.026283144,6.29173228,0.004409799,no_change,0,0,0,6.854193663,16.80427541,6.499229788,
WBGene00202271,,W02G9.9,Live,ncRNA_gene,4.984987333,6.290821759,0.006223448,no_change,0,0,0,19.19174226,7.468566849,3.249614894,
WBGene00197830,,C13G3.7,Live,ncRNA_gene,4.980283257,6.285134823,0.00488848,no_change,0,0,0,4.112516198,14.9371337,10.83204965,
WBGene00200555,,R153.5,Live,ncRNA_gene,4.925826688,6.279291174,0.003965424,no_change,0,0,0,12.33754859,7.468566849,9.748844682,
WBGene00200393,,C04C11.16,Live,ncRNA_gene,4.904209245,6.274823059,0.00643925,no_change,0,0,0,19.19174226,3.734283425,6.499229788,
WBGene00200365,,F16A11.8,Live,ncRNA_gene,4.877887726,6.26621527,0.004115571,no_change,0,0,0,10.96670986,7.468566849,10.83204965,
WBGene00201270,,F15C11.6,Live,ncRNA_gene,4.908787778,6.261561145,0.004563657,no_change,0,0,0,10.96670986,13.06999199,5.416024823,
WBGene00200818,,F31E8.18,Live,ncRNA_gene,4.88246626,6.253196475,0.006708299,no_change,0,0,0,2.741677465,16.80427541,9.748844682,
WBGene00200428,,C16C2.8,Live,ncRNA_gene,4.829948765,6.25298835,0.00435663,no_change,0,0,0,9.595871128,7.468566849,11.91525461,
WBGene00200791,,M7.14,Live,ncRNA_gene,4.891748869,6.248718282,0.010445367,no_change,0,0,0,9.595871128,18.67141712,1.083204965,
WBGene00198944,,Y65A5A.25,Live,ncRNA_gene,4.764970894,6.221206406,0.004910448,no_change,0,0,0,6.854193663,13.06999199,8.665639717,
WBGene00196116,,T10E9.11,Live,ncRNA_gene,4.720910083,6.220339477,0.007629543,no_change,0,0,0,2.741677465,9.335708562,16.24807447,
WBGene00202490,,F28A12.9,Live,ncRNA_gene,4.730192693,6.212432132,0.004821329,no_change,0,0,0,9.595871128,11.20285027,7.582434753,
WBGene00201264,,C12D8.24,Live,ncRNA_gene,4.686832265,6.19251679,0.027065063,no_change,0,0,0,0,20.53855884,7.582434753,
WBGene00197597,,M163.17,Live,ncRNA_gene,4.699993024,6.190874916,0.007857779,no_change,0,0,0,4.112516198,18.67141712,5.416024823,
WBGene00202343,,F39D8.7,Live,ncRNA_gene,551.1343344,6.182395492,2.88E-65,up,12.28056968,20.06983195,12.59377795,1363.984539,810.3395031,1087.537785,
WBGene00196735,,T28B11.10,Live,ncRNA_gene,16.91721369,6.181827392,2.44E-05,no_change,1.364507742,0,0,21.93341972,39.20997596,38.99537873,
WBGene00196764,,C45B2.10,Live,ncRNA_gene,4.606054176,6.172398076,0.026833599,no_change,0,0,0,0,16.80427541,10.83204965,
WBGene00199439,,B0286.8,Live,ncRNA_gene,4.545079998,6.168295686,0.010951629,no_change,0,0,0,17.82090352,1.867141712,7.582434753,
WBGene00199181,,F28B4.7,Live,ncRNA_gene,4.595658418,6.163679776,0.009195132,no_change,0,0,0,12.33754859,13.06999199,2.166409929,
WBGene00196913,,F56D1.8,Live,ncRNA_gene,4.541201848,6.15671435,0.015161361,no_change,0,0,0,20.56258099,5.601425137,1.083204965,
WBGene00198042,,T28F4.7,Live,ncRNA_gene,4.51488033,6.145775662,0.00669326,no_change,0,0,0,12.33754859,9.335708562,5.416024823,
WBGene00200110,,F52D10.11,Live,ncRNA_gene,4.482041203,6.143648657,0.007112121,no_change,0,0,0,13.70838733,5.601425137,7.582434753,
WBGene00200859,,K10D6.18,Live,ncRNA_gene,4.493262887,6.142041538,0.011951197,no_change,0,0,0,19.19174226,5.601425137,2.166409929,
WBGene00200266,,K02A4.10,Live,ncRNA_gene,4.466941368,6.131314436,0.00657696,no_change,0,0,0,10.96670986,9.335708562,6.499229788,
WBGene00196437,,F37B12.7,Live,ncRNA_gene,4.442558925,6.127851745,0.012581005,no_change,0,0,0,1.370838733,11.20285027,14.08166454,
WBGene00197103,,C06G1.9,Live,ncRNA_gene,4.465002294,6.12476423,0.008589262,no_change,0,0,0,12.33754859,11.20285027,3.249614894,
WBGene00201882,,T21C12.11,Live,ncRNA_gene,4.38616328,6.114784521,0.00737881,no_change,0,0,0,10.96670986,5.601425137,9.748844682,
WBGene00199206,,F18A1.10,Live,ncRNA_gene,4.449902459,6.113711367,0.010694945,no_change,0,0,0,9.595871128,14.9371337,2.166409929,
WBGene00199278,,F54D8.8,Live,ncRNA_gene,4.394619963,6.112462328,0.030752669,no_change,0,0,0,0,11.20285027,15.16486951,
WBGene00202214,,R07B1.23,Live,ncRNA_gene,4.366484912,6.111661696,0.028599111,no_change,0,0,0,16.45006479,0,9.748844682,
WBGene00198124,,D2024.14,Live,ncRNA_gene,4.355263228,6.111429211,0.028421124,no_change,0,0,0,10.96670986,0,15.16486951,
WBGene00198142,,F26F12.13,Live,ncRNA_gene,4.392680888,6.106964057,0.013078239,no_change,0,0,0,1.370838733,13.06999199,11.91525461,
WBGene00199975,,F09F9.13,Live,ncRNA_gene,4.281828674,6.081285594,0.032600813,no_change,0,0,0,19.19174226,0,6.499229788,
WBGene00199814,,Y47H9A.5,Live,ncRNA_gene,4.336985628,6.075104473,0.038063608,no_change,0,0,0,5.48335493,20.53855884,0,
WBGene00200154,,F37B12.11,Live,ncRNA_gene,15.70529168,6.073861974,4.41E-05,no_change,1.364507742,0,0,20.56258099,35.47569253,36.8289688,
WBGene00199227,,F43E12.4,Live,ncRNA_gene,8.429915221,6.071192617,0.002511283,no_change,0.682253871,0,0,37.01264578,7.468566849,5.416024823,
WBGene00201563,,F46F3.21,Live,ncRNA_gene,4.264789765,6.066392099,0.014132901,no_change,0,0,0,17.82090352,5.601425137,2.166409929,
WBGene00220030,,M03F4.13,Live,ncRNA_gene,54.52171239,6.057519156,1.65E-13,up,3.411269355,1.384126341,0,79.50864649,147.5041953,95.32203689,
WBGene00199661,,C16B8.8,Live,ncRNA_gene,4.238468246,6.055032212,0.008326938,no_change,0,0,0,9.595871128,9.335708562,6.499229788,
WBGene00199518,,F22A3.14,Live,ncRNA_gene,4.148407548,6.043963023,0.015970383,no_change,0,0,0,2.741677465,3.734283425,18.4144844,
WBGene00201404,,T24D8.14,Live,ncRNA_gene,4.20175097,6.038637802,0.013114776,no_change,0,0,0,13.70838733,9.335708562,2.166409929,
WBGene00201873,,H14N18.8,Live,ncRNA_gene,4.136072715,6.031831014,0.015603617,no_change,0,0,0,16.45006479,1.867141712,6.499229788,
WBGene00198603,,Y48A6B.15,Live,ncRNA_gene,4.195107819,6.031724979,0.037753389,no_change,0,0,0,0,18.67141712,6.499229788,
WBGene00199642,,T19E7.26,Live,ncRNA_gene,4.133307714,6.029317112,0.038136707,no_change,0,0,0,0,7.468566849,17.33127943,
WBGene00219807,,C07H6.19,Live,ncRNA_gene,4.133307714,6.029317112,0.038136707,no_change,0,0,0,0,7.468566849,17.33127943,
WBGene00199296,,F45D3.9,Live,ncRNA_gene,4.153812008,6.022560926,0.011537752,no_change,0,0,0,12.33754859,9.335708562,3.249614894,
WBGene00219621,anr-46,Y52B11A.21,Live,ncRNA,4.120972881,6.01993845,0.011052017,no_change,0,0,0,13.70838733,5.601425137,5.416024823,
WBGene00201132,,C45B2.18,Live,ncRNA_gene,4.099355439,6.01444359,0.02254164,no_change,0,0,0,20.56258099,1.867141712,2.166409929,
WBGene00202232,,C46C2.11,Live,ncRNA_gene,4.06375131,6.012885795,0.013341707,no_change,0,0,0,5.48335493,3.734283425,15.16486951,
WBGene00199944,,C18B12.14,Live,ncRNA_gene,4.145229782,6.011241409,0.042111744,no_change,0,0,0,0,20.53855884,4.332819859,
WBGene00195375,,C34E7.6,Live,ncRNA_gene,4.125551415,6.003829578,0.012150015,no_change,0,0,0,5.48335493,14.9371337,4.332819859,
WBGene00197775,,F26F12.11,Live,ncRNA_gene,4.081490603,6.00318342,0.01683226,no_change,0,0,0,1.370838733,11.20285027,11.91525461,
WBGene00197701,,F44E5.8,Live,ncRNA_gene,4.084255604,6.002887287,0.020792264,no_change,0,0,0,17.82090352,5.601425137,1.083204965,
WBGene00201358,,F46F3.20,Live,ncRNA_gene,4.112390655,6.000481231,0.018122425,no_change,0,0,0,1.370838733,16.80427541,6.499229788,
WBGene00197691,,K08F8.9,Live,ncRNA_gene,4.051416477,5.998624316,0.020523056,no_change,0,0,0,19.19174226,1.867141712,3.249614894,
WBGene00196856,,R10E11.10,Live,ncRNA_gene,4.027034033,5.995945543,0.012096545,no_change,0,0,0,9.595871128,3.734283425,10.83204965,
WBGene00201651,,W07E11.7,Live,ncRNA_gene,4.013873274,5.990319719,0.012062297,no_change,0,0,0,5.48335493,5.601425137,12.99845958,
WBGene00196697,,C02B4.5,Live,ncRNA_gene,3.994194906,5.986297948,0.036664209,no_change,0,0,0,10.96670986,0,12.99845958,
WBGene00195969,,ZK563.8,Live,ncRNA_gene,3.931156111,5.963527311,0.013987109,no_change,0,0,0,6.854193663,3.734283425,12.99845958,
WBGene00197592,,F52D10.9,Live,ncRNA_gene,3.921873501,5.961332124,0.056044259,no_change,0,0,0,0,1.867141712,21.66409929,
WBGene00201846,,Y46E12A.11,Live,ncRNA_gene,43.91596896,5.961330362,4.59E-12,no_change,2.046761613,0,2.098962992,86.36284016,110.161361,62.82588795,
WBGene00022982,,F09E10.10,Live,ncRNA_gene,7.828847901,5.960926955,0.002852523,no_change,0,0.692063171,0,31.52929085,9.335708562,5.416024823,
WBGene00197441,,T08B2.14,Live,ncRNA_gene,3.927277961,5.947954954,0.011731751,no_change,0,0,0,9.595871128,7.468566849,6.499229788,
WBGene00198920,,C13G3.10,Live,ncRNA_gene,3.946956329,5.94464609,0.013705551,no_change,0,0,0,4.112516198,13.06999199,6.499229788,
WBGene00200630,,C06A6.14,Live,ncRNA_gene,3.905660518,5.943117787,0.018198983,no_change,0,0,0,16.45006479,3.734283425,3.249614894,
WBGene00202353,,C18H9.11,Live,ncRNA_gene,3.903721444,5.937366523,0.049071201,no_change,0,0,0,17.82090352,5.601425137,0,
WBGene00201530,,F29F11.17,Live,ncRNA_gene,3.861599707,5.936442496,0.040452545,no_change,0,0,0,12.33754859,0,10.83204965,
WBGene00023084,,H19M22.4,Live,ncRNA_gene,3.912178127,5.933661987,0.012744596,no_change,0,0,0,6.854193663,11.20285027,5.416024823,
WBGene00199110,,C32D5.17,Live,ncRNA_gene,3.870882316,5.931759188,0.026352387,no_change,0,0,0,19.19174226,1.867141712,2.166409929,
WBGene00198381,,T03G11.19,Live,ncRNA_gene,3.857721557,5.926532893,0.01715707,no_change,0,0,0,15.07922606,3.734283425,4.332819859,
WBGene00198286,,R151.16,Live,ncRNA_gene,3.914817585,5.925313766,0.062540855,no_change,0,0,0,0,22.40570055,1.083204965,
WBGene00201092,,F48B9.11,Live,ncRNA_gene,3.822117429,5.918881866,0.048776071,no_change,0,0,0,0,5.601425137,17.33127943,
WBGene00200272,,C09B9.82,Live,ncRNA_gene,3.836104114,5.918860608,0.061329984,no_change,0,0,0,21.93341972,0,1.083204965,
WBGene00199639,,F56A12.8,Live,ncRNA_gene,3.851078406,5.912384304,0.020887604,no_change,0,0,0,1.370838733,13.06999199,8.665639717,
WBGene00202012,,F09B9.7,Live,ncRNA_gene,3.809782596,5.909806682,0.016675259,no_change,0,0,0,13.70838733,3.734283425,5.416024823,
WBGene00200626,,C45B2.16,Live,ncRNA_gene,3.829460963,5.906210127,0.013445862,no_change,0,0,0,8.225032396,9.335708562,5.416024823,
WBGene00201020,,K04A8.16,Live,ncRNA_gene,3.816300204,5.900311591,0.014889643,no_change,0,0,0,4.112516198,11.20285027,7.582434753,
WBGene00199740,,F07A11.12,Live,ncRNA_gene,3.794682762,5.89554247,0.01497465,no_change,0,0,0,10.96670986,7.468566849,4.332819859,
WBGene00195549,,K02E11.13,Live,ncRNA_gene,3.75990456,5.88471161,0.018176268,no_change,0,0,0,13.70838733,5.601425137,3.249614894,
WBGene00195752,,Y106G6A.7,Live,ncRNA_gene,3.740226192,5.884383599,0.05253953,no_change,0,0,0,19.19174226,0,3.249614894,
WBGene00196403,,F33C8.6,Live,ncRNA_gene,3.740226192,5.884383599,0.05253953,no_change,0,0,0,19.19174226,0,3.249614894,
WBGene00200622,,F46F3.16,Live,ncRNA_gene,3.740226192,5.884383599,0.05253953,no_change,0,0,0,19.19174226,0,3.249614894,
WBGene00202469,,DY3.12,Live,ncRNA_gene,3.740226192,5.884383599,0.05253953,no_change,0,0,0,19.19174226,0,3.249614894,
WBGene00195739,,Y66A7AL.1,Live,ncRNA_gene,3.799261295,5.880145144,0.022158774,no_change,0,0,0,2.741677465,16.80427541,3.249614894,
WBGene00199794,,ZK617.18,Live,ncRNA_gene,3.766422168,5.874974259,0.016934122,no_change,0,0,0,4.112516198,13.06999199,5.416024823,
WBGene00198734,,ZK470.11,Live,ncRNA_gene,3.722361356,5.873327922,0.049071201,no_change,0,0,0,0,9.335708562,12.99845958,
WBGene00197797,,K08H10.16,Live,ncRNA_gene,3.700743914,5.869866436,0.015438969,no_change,0,0,0,6.854193663,5.601425137,9.748844682,
WBGene00198940,,F31F7.8,Live,ncRNA_gene,3.711965598,5.86736727,0.017207214,no_change,0,0,0,12.33754859,5.601425137,4.332819859,
WBGene00195270,,T23F11.7,Live,ncRNA_gene,7.314006204,5.865018734,0.002232609,no_change,0,0,0.699654331,21.93341972,9.335708562,11.91525461,
WBGene00200921,,F45D3.14,Live,ncRNA_gene,3.696865764,5.852531805,0.017692985,no_change,0,0,0,9.595871128,9.335708562,3.249614894,
WBGene00196174,,F28F5.10,Live,ncRNA_gene,3.714605057,5.851484298,0.055671123,no_change,0,0,0,5.48335493,16.80427541,0,
WBGene00197766,,C24A3.11,Live,ncRNA_gene,3.703383372,5.850770587,0.053193736,no_change,0,0,0,0,16.80427541,5.416024823,
WBGene00202136,,F25D7.11,Live,ncRNA_gene,3.703383372,5.850770587,0.053193736,no_change,0,0,0,0,16.80427541,5.416024823,
WBGene00200276,,F15H9.9,Live,ncRNA_gene,3.675248321,5.849883065,0.056596249,no_change,0,0,0,16.45006479,5.601425137,0,
WBGene00201080,,F57G12.12,Live,ncRNA_gene,3.67248332,5.849740606,0.050543712,no_change,0,0,0,0,11.20285027,10.83204965,
WBGene00197868,,T19A5.7,Live,ncRNA_gene,3.633126585,5.849160404,0.047955232,no_change,0,0,0,10.96670986,0,10.83204965,
WBGene00044747,,ZK1005.2,Live,ncRNA_gene,3.662087562,5.841661991,0.021418267,no_change,0,0,0,12.33754859,7.468566849,2.166409929,
WBGene00220035,,M60.15,Live,ncRNA_gene,7.228263422,5.839499398,0.013386059,no_change,0.682253871,0,0,0,24.27284226,18.4144844,
WBGene00197168,,ZC504.9,Live,ncRNA_gene,3.648926803,5.834597235,0.017111069,no_change,0,0,0,8.225032396,9.335708562,4.332819859,
WBGene00197188,,F18A11.8,Live,ncRNA_gene,3.648926803,5.834597235,0.017111069,no_change,0,0,0,8.225032396,9.335708562,4.332819859,
WBGene00196022,,B0495.13,Live,ncRNA_gene,3.607630992,5.830416744,0.070156465,no_change,0,0,0,20.56258099,0,1.083204965,
WBGene00198818,,T21C12.9,Live,ncRNA_gene,3.583248548,5.828463866,0.023391109,no_change,0,0,0,10.96670986,1.867141712,8.665639717,
WBGene00202328,,T04F8.15,Live,ncRNA_gene,3.653505336,5.827491497,0.059820394,no_change,0,0,0,0,18.67141712,3.249614894,
WBGene00201267,,T05A6.19,Live,ncRNA_gene,3.602926916,5.825842365,0.017032571,no_change,0,0,0,5.48335493,7.468566849,8.665639717,
WBGene00197860,,Y38F2AR.17,Live,ncRNA_gene,3.581309474,5.820629992,0.020397704,no_change,0,0,0,12.33754859,3.734283425,5.416024823,
WBGene00200143,,F25H8.20,Live,ncRNA_gene,3.592531158,5.819262967,0.0635268,no_change,0,0,0,17.82090352,3.734283425,0,
WBGene00195687,,K03A1.8,Live,ncRNA_gene,3.55692703,5.815993692,0.022835703,no_change,0,0,0,2.741677465,5.601425137,12.99845958,
WBGene00201871,,T24B8.21,Live,ncRNA_gene,3.568148714,5.814447058,0.017562413,no_change,0,0,0,8.225032396,5.601425137,7.582434753,
WBGene00196241,,ZK1193.6,Live,ncRNA_gene,3.548470347,5.812658864,0.052127105,no_change,0,0,0,13.70838733,0,7.582434753,
WBGene00220064,,T09B4.21,Live,ncRNA_gene,3.537248662,5.81257569,0.052056673,no_change,0,0,0,8.225032396,0,12.99845958,
WBGene00195777,,D2023.10,Live,ncRNA_gene,3.579370399,5.812164325,0.024348456,no_change,0,0,0,13.70838733,5.601425137,2.166409929,
WBGene00201456,,Y65B4BR.10,Live,ncRNA_gene,3.541827196,5.800653503,0.055684311,no_change,0,0,0,0,9.335708562,11.91525461,
WBGene00200799,,F44D12.18,Live,ncRNA_gene,3.544592197,5.800455795,0.03393166,no_change,0,0,0,16.45006479,3.734283425,1.083204965,
WBGene00196204,,B0379.9,Live,ncRNA_gene,3.564270565,5.798056968,0.028463732,no_change,0,0,0,10.96670986,9.335708562,1.083204965,
WBGene00197781,,T04D3.10,Live,ncRNA_gene,3.529492363,5.788601016,0.060273556,no_change,0,0,0,13.70838733,7.468566849,0,
WBGene00202074,,T28B11.25,Live,ncRNA_gene,12.98932735,5.785104446,0.000232708,no_change,0,1.384126341,0,15.07922606,35.47569253,25.99691915,
WBGene00200593,,F41E7.16,Live,ncRNA_gene,3.452592424,5.77532539,0.05493689,no_change,0,0,0,10.96670986,0,9.748844682,
WBGene00200911,,Y37A1B.336,Live,ncRNA_gene,3.42820998,5.771713567,0.040452545,no_change,0,0,0,1.370838733,1.867141712,17.33127943,
WBGene00199578,,T28D6.13,Live,ncRNA_gene,3.501231769,5.764976997,0.031252904,no_change,0,0,0,6.854193663,13.06999199,1.083204965,
WBGene00200756,,H01A20.4,Live,ncRNA_gene,3.48807101,5.757399282,0.028260953,no_change,0,0,0,2.741677465,14.9371337,3.249614894,
WBGene00195495,,K02B9.6,Live,ncRNA_gene,3.466453567,5.757123597,0.062046106,no_change,0,0,0,9.595871128,11.20285027,0,
WBGene00195404,,C10E2.7,Live,ncRNA_gene,3.427096832,5.754754392,0.130405012,no_change,0,0,0,20.56258099,0,0,
WBGene00195702,,F49C5.14,Live,ncRNA_gene,3.427096832,5.754754392,0.130405012,no_change,0,0,0,20.56258099,0,0,
WBGene00197218,,T04C12.19,Live,ncRNA_gene,3.427096832,5.754754392,0.130405012,no_change,0,0,0,20.56258099,0,0,
WBGene00196766,,W05E10.11,Live,ncRNA_gene,3.472971175,5.752699749,0.071765165,no_change,0,0,0,0,18.67141712,2.166409929,
WBGene00202445,,K11D9.8,Live,ncRNA_gene,3.43361444,5.747769553,0.026253687,no_change,0,0,0,10.96670986,7.468566849,2.166409929,
WBGene00196586,,C04A2.8,Live,ncRNA_gene,3.378331944,5.746642516,0.035735647,no_change,0,0,0,1.370838733,3.734283425,15.16486951,
WBGene00219968,,F54F2.13,Live,ncRNA_gene,3.400775313,5.744522986,0.025556891,no_change,0,0,0,12.33754859,3.734283425,4.332819859,
WBGene00195600,,K08H10.14,Live,ncRNA_gene,3.387614553,5.737909575,0.021593682,no_change,0,0,0,8.225032396,5.601425137,6.499229788,
WBGene00199693,,F31E8.17,Live,ncRNA_gene,3.367936186,5.736799285,0.060515501,no_change,0,0,0,13.70838733,0,6.499229788,
WBGene00196530,,Y60A3A.32,Live,ncRNA_gene,3.37915787,5.736188053,0.080213636,no_change,0,0,0,19.19174226,0,1.083204965,
WBGene00198130,,F25H8.11,Live,ncRNA_gene,3.37915787,5.736188053,0.080213636,no_change,0,0,0,19.19174226,0,1.083204965,
WBGene00198484,,C55A6.17,Live,ncRNA_gene,3.418514606,5.733288558,0.032646952,no_change,0,0,0,8.225032396,11.20285027,1.083204965,
WBGene00200204,,F57F5.7,Live,ncRNA_gene,3.438192973,5.732937858,0.039643627,no_change,0,0,0,2.741677465,16.80427541,1.083204965,
WBGene00201749,,T12E12.44,Live,ncRNA_gene,3.365997111,5.73166106,0.034484484,no_change,0,0,0,15.07922606,1.867141712,3.249614894,
WBGene00197599,,F52B10.14,Live,ncRNA_gene,3.341614667,5.728011649,0.025435701,no_change,0,0,0,5.48335493,3.734283425,10.83204965,
WBGene00196611,,F40F9.14,Live,ncRNA_gene,161.7317157,5.724917329,1.30E-21,up,5.458030967,0.692063171,11.89412362,411.2516198,246.462706,294.6317504,
